"Zip Code","Year","Month","Registry Enrollments"
"11228","2011","6","34"
"10601","2011","6","34"
"13619","2011","6","34"
"13617","2011","6","34"
"12549","2011","6","34"
"11417","2011","6","33"
"10030","2011","6","33"
"10920","2011","6","33"
"13662","2011","6","33"
"12077","2011","6","33"
"11419","2011","6","33"
"11369","2011","6","33"
"13037","2011","6","33"
"10941","2011","6","33"
"13224","2011","6","33"
"13207","2011","6","33"
"10989","2011","6","32"
"10804","2011","6","32"
"11740","2011","6","32"
"12061","2011","6","32"
"10992","2011","6","32"
"11963","2011","6","32"
"13492","2011","6","32"
"11581","2011","6","32"
"12308","2011","6","32"
"14513","2011","6","32"
"11204","2011","6","32"
"14048","2011","6","32"
"14006","2011","6","31"
"14047","2011","6","31"
"11771","2011","6","31"
"13815","2011","6","31"
"12839","2011","6","31"
"11953","2011","6","31"
"11709","2011","6","31"
"14301","2011","6","31"
"14502","2011","6","31"
"10459","2011","6","31"
"11433","2011","6","31"
"10923","2011","6","31"
"12771","2011","6","31"
"12210","2011","6","31"
"11362","2011","6","31"
"10576","2011","6","30"
"12540","2011","6","30"
"14586","2011","6","30"
"11423","2011","6","30"
"12009","2011","6","30"
"13856","2011","6","30"
"11950","2011","6","30"
"13365","2011","6","30"
"10604","2011","6","30"
"13148","2011","6","30"
"13367","2011","6","30"
"13214","2011","6","30"
"11426","2011","6","29"
"13108","2011","6","29"
"14522","2011","6","29"
"13865","2011","6","29"
"14414","2011","6","29"
"12018","2011","6","29"
"14464","2011","6","29"
"11596","2011","6","28"
"10528","2011","6","28"
"12209","2011","6","28"
"13036","2011","6","28"
"10504","2011","6","28"
"13778","2011","6","28"
"13205","2011","6","28"
"13669","2011","6","28"
"10595","2011","6","28"
"12123","2011","6","28"
"10590","2011","6","28"
"11934","2011","6","28"
"11786","2011","6","28"
"11579","2011","6","28"
"10579","2011","6","27"
"11577","2011","6","27"
"11416","2011","6","27"
"10533","2011","6","27"
"13732","2011","6","27"
"14209","2011","6","27"
"12043","2011","6","27"
"11422","2011","6","27"
"12803","2011","6","27"
"11971","2011","6","26"
"10707","2011","6","26"
"14514","2011","6","26"
"14470","2011","6","26"
"13165","2011","6","26"
"11219","2011","6","26"
"10307","2011","6","26"
"11721","2011","6","26"
"12962","2011","6","26"
"13114","2011","6","26"
"10516","2011","6","26"
"12946","2011","6","26"
"14608","2011","6","26"
"13203","2011","6","26"
"13204","2011","6","26"
"12564","2011","6","25"
"14619","2011","6","25"
"14009","2011","6","25"
"13326","2011","6","25"
"14891","2011","6","25"
"12158","2011","6","25"
"12545","2011","6","25"
"13904","2011","6","25"
"10709","2011","6","25"
"14706","2011","6","25"
"10039","2011","6","25"
"13642","2011","6","25"
"10044","2011","6","25"
"14174","2011","6","25"
"14589","2011","6","25"
"14892","2011","6","25"
"14467","2011","6","25"
"14569","2011","6","25"
"10302","2011","6","25"
"11427","2011","6","24"
"12206","2011","6","24"
"14085","2011","6","24"
"13029","2011","6","24"
"10280","2011","6","24"
"12184","2011","6","24"
"11545","2011","6","24"
"11360","2011","6","24"
"12204","2011","6","24"
"12542","2011","6","24"
"10589","2011","6","24"
"13340","2011","6","24"
"11716","2011","6","24"
"14068","2011","6","24"
"14615","2011","6","24"
"10970","2011","6","23"
"14432","2011","6","23"
"12832","2011","6","23"
"12498","2011","6","23"
"11004","2011","6","23"
"13357","2011","6","23"
"13073","2011","6","23"
"14108","2011","6","23"
"11726","2011","6","23"
"12701","2011","6","23"
"11558","2011","6","23"
"14621","2011","6","23"
"12986","2011","6","23"
"14059","2011","6","23"
"11576","2011","6","23"
"11415","2011","6","23"
"14568","2011","6","23"
"13077","2011","6","23"
"13603","2011","6","23"
"12570","2011","6","23"
"12833","2011","6","23"
"10007","2011","6","22"
"11796","2011","6","22"
"13159","2011","6","22"
"12053","2011","6","22"
"12202","2011","6","22"
"13350","2011","6","22"
"12025","2011","6","22"
"11789","2011","6","21"
"13135","2011","6","21"
"14131","2011","6","21"
"11363","2011","6","21"
"12198","2011","6","21"
"10018","2011","6","21"
"14487","2011","6","21"
"14590","2011","6","21"
"11518","2011","6","21"
"14428","2011","6","21"
"10930","2011","6","21"
"11429","2011","6","21"
"14867","2011","6","21"
"10916","2011","6","21"
"14505","2011","6","21"
"12834","2011","6","21"
"11560","2011","6","21"
"13753","2011","6","21"
"12563","2011","6","21"
"11952","2011","6","21"
"11507","2011","6","21"
"10470","2011","6","21"
"12084","2011","6","20"
"11753","2011","6","20"
"10987","2011","6","20"
"10547","2011","6","20"
"12015","2011","6","20"
"10962","2011","6","20"
"13346","2011","6","20"
"14036","2011","6","20"
"14070","2011","6","20"
"11713","2011","6","20"
"11692","2011","6","20"
"12845","2011","6","20"
"14132","2011","6","20"
"11366","2011","6","20"
"13624","2011","6","20"
"13068","2011","6","20"
"12816","2011","6","19"
"14303","2011","6","19"
"12083","2011","6","19"
"14882","2011","6","19"
"14801","2011","6","19"
"13838","2011","6","19"
"14011","2011","6","19"
"10983","2011","6","19"
"10507","2011","6","19"
"14411","2011","6","19"
"14423","2011","6","19"
"14871","2011","6","19"
"13339","2011","6","19"
"13316","2011","6","19"
"14211","2011","6","19"
"13166","2011","6","19"
"14469","2011","6","19"
"14103","2011","6","19"
"11356","2011","6","19"
"14080","2011","6","19"
"10506","2011","6","19"
"11411","2011","6","19"
"10502","2011","6","19"
"10005","2011","6","19"
"12822","2011","6","19"
"12186","2011","6","19"
"12827","2011","6","19"
"14485","2011","6","18"
"12134","2011","6","18"
"14489","2011","6","18"
"12887","2011","6","18"
"14611","2011","6","18"
"12122","2011","6","18"
"11944","2011","6","18"
"11940","2011","6","18"
"14532","2011","6","18"
"12972","2011","6","18"
"12883","2011","6","18"
"11954","2011","6","18"
"13116","2011","6","18"
"14737","2011","6","18"
"11693","2011","6","18"
"13082","2011","6","17"
"12443","2011","6","17"
"10524","2011","6","17"
"11428","2011","6","17"
"14141","2011","6","17"
"12721","2011","6","17"
"11797","2011","6","17"
"12594","2011","6","17"
"14025","2011","6","17"
"12446","2011","6","17"
"11697","2011","6","17"
"13612","2011","6","17"
"14548","2011","6","17"
"11798","2011","6","17"
"14042","2011","6","17"
"13053","2011","6","17"
"12305","2011","6","17"
"10927","2011","6","17"
"14837","2011","6","17"
"10913","2011","6","17"
"14105","2011","6","17"
"12449","2011","6","16"
"12428","2011","6","16"
"13460","2011","6","16"
"13110","2011","6","16"
"13461","2011","6","16"
"14067","2011","6","16"
"11719","2011","6","16"
"12871","2011","6","16"
"11942","2011","6","16"
"14821","2011","6","16"
"13084","2011","6","16"
"10952","2011","6","16"
"12754","2011","6","16"
"10282","2011","6","16"
"11436","2011","6","16"
"14012","2011","6","16"
"13439","2011","6","16"
"14757","2011","6","16"
"12037","2011","6","15"
"13478","2011","6","15"
"12546","2011","6","15"
"12525","2011","6","15"
"11557","2011","6","15"
"14212","2011","6","15"
"12484","2011","6","15"
"12051","2011","6","15"
"12074","2011","6","15"
"11933","2011","6","15"
"11020","2011","6","15"
"14530","2011","6","15"
"12582","2011","6","15"
"14710","2011","6","15"
"12919","2011","6","15"
"14840","2011","6","15"
"14750","2011","6","15"
"12075","2011","6","15"
"12885","2011","6","15"
"14136","2011","6","15"
"12027","2011","6","15"
"14445","2011","6","15"
"12170","2011","6","15"
"14779","2011","6","14"
"10607","2011","6","14"
"11514","2011","6","14"
"13118","2011","6","14"
"13438","2011","6","14"
"13034","2011","6","14"
"11715","2011","6","14"
"13811","2011","6","14"
"14512","2011","6","14"
"14712","2011","6","14"
"12992","2011","6","14"
"13452","2011","6","14"
"12090","2011","6","14"
"13730","2011","6","14"
"10532","2011","6","14"
"10925","2011","6","14"
"12148","2011","6","14"
"12157","2011","6","14"
"13803","2011","6","14"
"14551","2011","6","14"
"11724","2011","6","14"
"13456","2011","6","14"
"13167","2011","6","14"
"11598","2011","6","14"
"14546","2011","6","14"
"13309","2011","6","13"
"14040","2011","6","13"
"10069","2011","6","13"
"11978","2011","6","13"
"14787","2011","6","13"
"12413","2011","6","13"
"14739","2011","6","13"
"13648","2011","6","13"
"14817","2011","6","13"
"13040","2011","6","13"
"10958","2011","6","13"
"12850","2011","6","13"
"11575","2011","6","13"
"14572","2011","6","13"
"12547","2011","6","13"
"12106","2011","6","13"
"14727","2011","6","13"
"13030","2011","6","13"
"13668","2011","6","13"
"12486","2011","6","13"
"10006","2011","6","13"
"12790","2011","6","13"
"10928","2011","6","12"
"12143","2011","6","12"
"14517","2011","6","12"
"12514","2011","6","12"
"10464","2011","6","12"
"13480","2011","6","12"
"12193","2011","6","12"
"12526","2011","6","12"
"11980","2011","6","12"
"13211","2011","6","12"
"14543","2011","6","12"
"12501","2011","6","12"
"10523","2011","6","12"
"11935","2011","6","12"
"10588","2011","6","12"
"13787","2011","6","12"
"13833","2011","6","12"
"12996","2011","6","12"
"13748","2011","6","12"
"12531","2011","6","12"
"14172","2011","6","11"
"13033","2011","6","11"
"14504","2011","6","11"
"14755","2011","6","11"
"12993","2011","6","11"
"10162","2011","6","11"
"13459","2011","6","11"
"12809","2011","6","11"
"12056","2011","6","11"
"13618","2011","6","11"
"12859","2011","6","11"
"13602","2011","6","11"
"14838","2011","6","11"
"12116","2011","6","11"
"14770","2011","6","11"
"14416","2011","6","11"
"13142","2011","6","11"
"12520","2011","6","11"
"13080","2011","6","11"
"11718","2011","6","11"
"14170","2011","6","11"
"14812","2011","6","11"
"10004","2011","6","11"
"12117","2011","6","11"
"10594","2011","6","11"
"14865","2011","6","11"
"14471","2011","6","11"
"13308","2011","6","11"
"10560","2011","6","11"
"12865","2011","6","11"
"12543","2011","6","11"
"13634","2011","6","11"
"12481","2011","6","11"
"13830","2011","6","11"
"14208","2011","6","11"
"14062","2011","6","11"
"14807","2011","6","11"
"12518","2011","6","10"
"13132","2011","6","10"
"10548","2011","6","10"
"13112","2011","6","10"
"12404","2011","6","10"
"13471","2011","6","10"
"13746","2011","6","10"
"12580","2011","6","10"
"12870","2011","6","10"
"12529","2011","6","10"
"12921","2011","6","10"
"14111","2011","6","10"
"14167","2011","6","10"
"10996","2011","6","10"
"13605","2011","6","10"
"11976","2011","6","10"
"13329","2011","6","10"
"13407","2011","6","10"
"13335","2011","6","10"
"11957","2011","6","10"
"10921","2011","6","10"
"13825","2011","6","10"
"10986","2011","6","10"
"13403","2011","6","10"
"14861","2011","6","10"
"13743","2011","6","10"
"12197","2011","6","10"
"12066","2011","6","10"
"10993","2011","6","10"
"10998","2011","6","10"
"12737","2011","6","10"
"12196","2011","6","10"
"13063","2011","6","10"
"13754","2011","6","10"
"14735","2011","6","10"
"13849","2011","6","10"
"10025","2011","7","312"
"11215","2011","7","264"
"14850","2011","7","254"
"10023","2011","7","234"
"10024","2011","7","222"
"11201","2011","7","218"
"14221","2011","7","216"
"14075","2011","7","207"
"14450","2011","7","204"
"14094","2011","7","191"
"11746","2011","7","191"
"14580","2011","7","186"
"10128","2011","7","185"
"13760","2011","7","181"
"14120","2011","7","180"
"14534","2011","7","173"
"12866","2011","7","169"
"10003","2011","7","168"
"11743","2011","7","165"
"11238","2011","7","164"
"12065","2011","7","162"
"10021","2011","7","160"
"10009","2011","7","155"
"12180","2011","7","153"
"10011","2011","7","150"
"14150","2011","7","149"
"10028","2011","7","148"
"11217","2011","7","147"
"14424","2011","7","145"
"11758","2011","7","145"
"12020","2011","7","145"
"14224","2011","7","144"
"13601","2011","7","142"
"13027","2011","7","142"
"11772","2011","7","141"
"10314","2011","7","140"
"13021","2011","7","138"
"10583","2011","7","138"
"12603","2011","7","138"
"14127","2011","7","136"
"10019","2011","7","136"
"11385","2011","7","136"
"11375","2011","7","133"
"14226","2011","7","132"
"11706","2011","7","130"
"13090","2011","7","129"
"11779","2011","7","128"
"11211","2011","7","127"
"10002","2011","7","126"
"11218","2011","7","124"
"14086","2011","7","124"
"14624","2011","7","124"
"12401","2011","7","123"
"10463","2011","7","123"
"11561","2011","7","123"
"11756","2011","7","122"
"11757","2011","7","120"
"12309","2011","7","118"
"12302","2011","7","118"
"11222","2011","7","115"
"11209","2011","7","114"
"10014","2011","7","114"
"11570","2011","7","113"
"14612","2011","7","113"
"12203","2011","7","112"
"12550","2011","7","111"
"14845","2011","7","111"
"10016","2011","7","110"
"13126","2011","7","109"
"14618","2011","7","108"
"11372","2011","7","108"
"11373","2011","7","106"
"13440","2011","7","105"
"14304","2011","7","105"
"10027","2011","7","104"
"11226","2011","7","103"
"11377","2011","7","103"
"11231","2011","7","103"
"12901","2011","7","102"
"11768","2011","7","101"
"14225","2011","7","101"
"12804","2011","7","101"
"11566","2011","7","100"
"10029","2011","7","100"
"12590","2011","7","99"
"11787","2011","7","98"
"10010","2011","7","98"
"10940","2011","7","97"
"14830","2011","7","97"
"10312","2011","7","97"
"10022","2011","7","97"
"12303","2011","7","96"
"11793","2011","7","96"
"10033","2011","7","96"
"14526","2011","7","96"
"14617","2011","7","95"
"11731","2011","7","95"
"12054","2011","7","94"
"10701","2011","7","94"
"13850","2011","7","94"
"10032","2011","7","94"
"12601","2011","7","93"
"10031","2011","7","93"
"11216","2011","7","93"
"10034","2011","7","93"
"11221","2011","7","92"
"14701","2011","7","92"
"11050","2011","7","91"
"14626","2011","7","91"
"14620","2011","7","91"
"11206","2011","7","91"
"11530","2011","7","91"
"14609","2011","7","91"
"14223","2011","7","90"
"10591","2011","7","88"
"14052","2011","7","88"
"10467","2011","7","88"
"14072","2011","7","87"
"13104","2011","7","87"
"10598","2011","7","87"
"11520","2011","7","87"
"12205","2011","7","87"
"12508","2011","7","86"
"14020","2011","7","86"
"12019","2011","7","86"
"11801","2011","7","86"
"10306","2011","7","85"
"11205","2011","7","85"
"13045","2011","7","85"
"12306","2011","7","84"
"11572","2011","7","84"
"10462","2011","7","84"
"11710","2011","7","84"
"12831","2011","7","82"
"11720","2011","7","82"
"11590","2011","7","81"
"10065","2011","7","81"
"11717","2011","7","81"
"14043","2011","7","81"
"11106","2011","7","80"
"10036","2011","7","80"
"10956","2011","7","80"
"10708","2011","7","80"
"11220","2011","7","80"
"14227","2011","7","80"
"11725","2011","7","79"
"11105","2011","7","79"
"13905","2011","7","79"
"10301","2011","7","78"
"10075","2011","7","78"
"11225","2011","7","78"
"11795","2011","7","78"
"10580","2011","7","78"
"14217","2011","7","78"
"12208","2011","7","77"
"14051","2011","7","77"
"14564","2011","7","77"
"10473","2011","7","77"
"11704","2011","7","77"
"11208","2011","7","77"
"10456","2011","7","76"
"11234","2011","7","76"
"11784","2011","7","76"
"11103","2011","7","76"
"10040","2011","7","75"
"12533","2011","7","75"
"14216","2011","7","75"
"14228","2011","7","75"
"10990","2011","7","74"
"14220","2011","7","74"
"11207","2011","7","74"
"11101","2011","7","74"
"12110","2011","7","73"
"11727","2011","7","73"
"11741","2011","7","72"
"13031","2011","7","72"
"11510","2011","7","72"
"11102","2011","7","72"
"11763","2011","7","72"
"10304","2011","7","72"
"10562","2011","7","72"
"10013","2011","7","71"
"13069","2011","7","71"
"14610","2011","7","71"
"12477","2011","7","71"
"11001","2011","7","70"
"10543","2011","7","70"
"10541","2011","7","69"
"11040","2011","7","69"
"12144","2011","7","69"
"11762","2011","7","69"
"12010","2011","7","68"
"10458","2011","7","68"
"10801","2011","7","68"
"11735","2011","7","68"
"12528","2011","7","68"
"11901","2011","7","68"
"14623","2011","7","67"
"10509","2011","7","67"
"13088","2011","7","67"
"10001","2011","7","67"
"10512","2011","7","67"
"12553","2011","7","67"
"14456","2011","7","67"
"11702","2011","7","66"
"11379","2011","7","66"
"11550","2011","7","66"
"13215","2011","7","66"
"13502","2011","7","65"
"11554","2011","7","65"
"10573","2011","7","65"
"10901","2011","7","64"
"11355","2011","7","64"
"11803","2011","7","64"
"13820","2011","7","64"
"11776","2011","7","64"
"13903","2011","7","64"
"11782","2011","7","64"
"10965","2011","7","64"
"10026","2011","7","64"
"10453","2011","7","63"
"13212","2011","7","63"
"11214","2011","7","63"
"10567","2011","7","63"
"11236","2011","7","62"
"14559","2011","7","62"
"11722","2011","7","62"
"10012","2011","7","62"
"10950","2011","7","62"
"11374","2011","7","62"
"11233","2011","7","62"
"11237","2011","7","61"
"13901","2011","7","61"
"10461","2011","7","61"
"10954","2011","7","61"
"11729","2011","7","61"
"11003","2011","7","60"
"14616","2011","7","60"
"10605","2011","7","60"
"14215","2011","7","60"
"10538","2011","7","60"
"13066","2011","7","60"
"11780","2011","7","60"
"13219","2011","7","59"
"10465","2011","7","59"
"11368","2011","7","59"
"14760","2011","7","59"
"11542","2011","7","58"
"11563","2011","7","58"
"11730","2011","7","58"
"10804","2011","7","58"
"10468","2011","7","57"
"11937","2011","7","57"
"10457","2011","7","57"
"12078","2011","7","57"
"10960","2011","7","57"
"11967","2011","7","57"
"13039","2011","7","57"
"14468","2011","7","56"
"10309","2011","7","56"
"14607","2011","7","56"
"11733","2011","7","56"
"11435","2011","7","56"
"12561","2011","7","56"
"10520","2011","7","56"
"11754","2011","7","56"
"10452","2011","7","55"
"14425","2011","7","55"
"13501","2011","7","55"
"11788","2011","7","54"
"14214","2011","7","54"
"11778","2011","7","54"
"12801","2011","7","54"
"12534","2011","7","54"
"11738","2011","7","54"
"13790","2011","7","53"
"10472","2011","7","53"
"12211","2011","7","53"
"11365","2011","7","53"
"10471","2011","7","53"
"13413","2011","7","53"
"11791","2011","7","53"
"11213","2011","7","52"
"10469","2011","7","52"
"10536","2011","7","52"
"14213","2011","7","52"
"11580","2011","7","52"
"14904","2011","7","52"
"11232","2011","7","51"
"11010","2011","7","51"
"11230","2011","7","51"
"10549","2011","7","51"
"10705","2011","7","51"
"10460","2011","7","51"
"14901","2011","7","51"
"14207","2011","7","51"
"11751","2011","7","51"
"11790","2011","7","51"
"12414","2011","7","51"
"14625","2011","7","50"
"11212","2011","7","50"
"11357","2011","7","50"
"12047","2011","7","50"
"10706","2011","7","50"
"12304","2011","7","50"
"10305","2011","7","49"
"11783","2011","7","49"
"10710","2011","7","49"
"11742","2011","7","49"
"11714","2011","7","49"
"12118","2011","7","48"
"10308","2011","7","48"
"11364","2011","7","48"
"11703","2011","7","48"
"14905","2011","7","47"
"12589","2011","7","47"
"13078","2011","7","47"
"11229","2011","7","47"
"11501","2011","7","47"
"10566","2011","7","47"
"14032","2011","7","47"
"10451","2011","7","47"
"14519","2011","7","46"
"10530","2011","7","46"
"11701","2011","7","46"
"11767","2011","7","46"
"10570","2011","7","46"
"10514","2011","7","46"
"10038","2011","7","46"
"11747","2011","7","46"
"13057","2011","7","46"
"13210","2011","7","46"
"14606","2011","7","46"
"10466","2011","7","45"
"10310","2011","7","45"
"11777","2011","7","45"
"14513","2011","7","45"
"11235","2011","7","45"
"11764","2011","7","45"
"10552","2011","7","45"
"11358","2011","7","45"
"11030","2011","7","45"
"11354","2011","7","45"
"14870","2011","7","44"
"10459","2011","7","44"
"13206","2011","7","44"
"11552","2011","7","44"
"13209","2011","7","44"
"11518","2011","7","44"
"13203","2011","7","44"
"10017","2011","7","44"
"12189","2011","7","44"
"11949","2011","7","44"
"11726","2011","7","44"
"10035","2011","7","43"
"11361","2011","7","43"
"14810","2011","7","43"
"11581","2011","7","43"
"13827","2011","7","43"
"11421","2011","7","43"
"14206","2011","7","43"
"12572","2011","7","43"
"11104","2011","7","43"
"10803","2011","7","43"
"12095","2011","7","43"
"11418","2011","7","42"
"12159","2011","7","42"
"11946","2011","7","42"
"13041","2011","7","42"
"11434","2011","7","42"
"13152","2011","7","42"
"14222","2011","7","42"
"11766","2011","7","42"
"14428","2011","7","42"
"14048","2011","7","42"
"11362","2011","7","42"
"11203","2011","7","42"
"13077","2011","7","41"
"11950","2011","7","41"
"10589","2011","7","41"
"14004","2011","7","41"
"12571","2011","7","41"
"11378","2011","7","41"
"14092","2011","7","41"
"11716","2011","7","41"
"10475","2011","7","41"
"14527","2011","7","40"
"10704","2011","7","40"
"11694","2011","7","40"
"11755","2011","7","40"
"14305","2011","7","40"
"12549","2011","7","40"
"14895","2011","7","40"
"12983","2011","7","40"
"14201","2011","7","40"
"12524","2011","7","40"
"13208","2011","7","39"
"13669","2011","7","39"
"12188","2011","7","39"
"12953","2011","7","39"
"11934","2011","7","39"
"13367","2011","7","39"
"10603","2011","7","39"
"10528","2011","7","39"
"13037","2011","7","38"
"10522","2011","7","38"
"12061","2011","7","38"
"11417","2011","7","38"
"12009","2011","7","38"
"11367","2011","7","38"
"11953","2011","7","38"
"14219","2011","7","38"
"12828","2011","7","38"
"14472","2011","7","37"
"13421","2011","7","37"
"14482","2011","7","37"
"14615","2011","7","37"
"11740","2011","7","37"
"12771","2011","7","37"
"11210","2011","7","37"
"14420","2011","7","37"
"14903","2011","7","36"
"14063","2011","7","36"
"11204","2011","7","36"
"10918","2011","7","36"
"14001","2011","7","36"
"11961","2011","7","36"
"10550","2011","7","36"
"13619","2011","7","36"
"13108","2011","7","36"
"13148","2011","7","36"
"11228","2011","7","36"
"11553","2011","7","36"
"10707","2011","7","35"
"11963","2011","7","35"
"13032","2011","7","35"
"12184","2011","7","35"
"13207","2011","7","35"
"13323","2011","7","35"
"13732","2011","7","34"
"10805","2011","7","34"
"12569","2011","7","34"
"12538","2011","7","34"
"12586","2011","7","34"
"10510","2011","7","34"
"12308","2011","7","34"
"13035","2011","7","34"
"14502","2011","7","34"
"10030","2011","7","34"
"11792","2011","7","34"
"13224","2011","7","34"
"10980","2011","7","34"
"14586","2011","7","33"
"11752","2011","7","33"
"12542","2011","7","33"
"14218","2011","7","33"
"14467","2011","7","33"
"11420","2011","7","33"
"14843","2011","7","33"
"14047","2011","7","33"
"11769","2011","7","33"
"10590","2011","7","33"
"12540","2011","7","33"
"13036","2011","7","33"
"13204","2011","7","33"
"11414","2011","7","33"
"13326","2011","7","33"
"11968","2011","7","33"
"10977","2011","7","33"
"10703","2011","7","33"
"11422","2011","7","33"
"12198","2011","7","33"
"11951","2011","7","33"
"12182","2011","7","32"
"12566","2011","7","32"
"10604","2011","7","32"
"10455","2011","7","32"
"10606","2011","7","32"
"12570","2011","7","32"
"11771","2011","7","32"
"14622","2011","7","32"
"11596","2011","7","32"
"12209","2011","7","32"
"11426","2011","7","32"
"12839","2011","7","32"
"11432","2011","7","31"
"14414","2011","7","31"
"11369","2011","7","31"
"10037","2011","7","31"
"12210","2011","7","31"
"14068","2011","7","31"
"10005","2011","7","31"
"13603","2011","7","31"
"14454","2011","7","31"
"14141","2011","7","31"
"14057","2011","7","31"
"11224","2011","7","31"
"10307","2011","7","31"
"13029","2011","7","31"
"14892","2011","7","30"
"14209","2011","7","30"
"11419","2011","7","30"
"13617","2011","7","30"
"13492","2011","7","30"
"11693","2011","7","30"
"14871","2011","7","30"
"14103","2011","7","30"
"11223","2011","7","30"
"11545","2011","7","30"
"12018","2011","7","30"
"13357","2011","7","30"
"14085","2011","7","30"
"12033","2011","7","30"
"14437","2011","7","30"
"12564","2011","7","30"
"11691","2011","7","30"
"11577","2011","7","29"
"10018","2011","7","29"
"13365","2011","7","29"
"11413","2011","7","29"
"13068","2011","7","29"
"13214","2011","7","29"
"12043","2011","7","29"
"11370","2011","7","29"
"11219","2011","7","29"
"10303","2011","7","29"
"14886","2011","7","29"
"10924","2011","7","29"
"13135","2011","7","28"
"11721","2011","7","28"
"10502","2011","7","28"
"12803","2011","7","28"
"14031","2011","7","28"
"11713","2011","7","28"
"11565","2011","7","28"
"10516","2011","7","28"
"11692","2011","7","28"
"10941","2011","7","28"
"13662","2011","7","28"
"14059","2011","7","27"
"12148","2011","7","27"
"14569","2011","7","27"
"14210","2011","7","27"
"14174","2011","7","27"
"11249","2011","7","27"
"11021","2011","7","27"
"10579","2011","7","27"
"14469","2011","7","27"
"11786","2011","7","26"
"11715","2011","7","26"
"14522","2011","7","26"
"11576","2011","7","26"
"14619","2011","7","26"
"14006","2011","7","26"
"12186","2011","7","26"
"13815","2011","7","26"
"12077","2011","7","26"
"11705","2011","7","26"
"10504","2011","7","25"
"14445","2011","7","25"
"10533","2011","7","25"
"13340","2011","7","25"
"10994","2011","7","25"
"10280","2011","7","25"
"10925","2011","7","25"
"10044","2011","7","25"
"10454","2011","7","24"
"10601","2011","7","24"
"13676","2011","7","24"
"11415","2011","7","24"
"13073","2011","7","24"
"13084","2011","7","24"
"14411","2011","7","24"
"12158","2011","7","24"
"13142","2011","7","24"
"12545","2011","7","24"
"14891","2011","7","24"
"12972","2011","7","24"
"13346","2011","7","24"
"12498","2011","7","24"
"13642","2011","7","23"
"10547","2011","7","23"
"14613","2011","7","23"
"10007","2011","7","23"
"10069","2011","7","23"
"14530","2011","7","23"
"13159","2011","7","23"
"12834","2011","7","23"
"14301","2011","7","23"
"12822","2011","7","23"
"11789","2011","7","23"
"11360","2011","7","23"
"11560","2011","7","23"
"10039","2011","7","23"
"14621","2011","7","22"
"13165","2011","7","22"
"14867","2011","7","22"
"10989","2011","7","22"
"11942","2011","7","22"
"13205","2011","7","22"
"11412","2011","7","22"
"12563","2011","7","22"
"12037","2011","7","22"
"13733","2011","7","22"
"11753","2011","7","22"
"10302","2011","7","22"
"13114","2011","7","22"
"12701","2011","7","22"
"10930","2011","7","21"
"14546","2011","7","21"
"11427","2011","7","21"
"11428","2011","7","21"
"11709","2011","7","21"
"14608","2011","7","21"
"11940","2011","7","21"
"12204","2011","7","21"
"12084","2011","7","21"
"10992","2011","7","21"
"14568","2011","7","21"
"14108","2011","7","21"
"14706","2011","7","21"
"14131","2011","7","21"
"11356","2011","7","21"
"11798","2011","7","21"
"13211","2011","7","20"
"14510","2011","7","20"
"11971","2011","7","20"
"11416","2011","7","20"
"11933","2011","7","20"
"10920","2011","7","20"
"14589","2011","7","20"
"12428","2011","7","20"
"13624","2011","7","20"
"14416","2011","7","20"
"11952","2011","7","20"
"11944","2011","7","20"
"10576","2011","7","20"
"10607","2011","7","20"
"10983","2011","7","20"
"11719","2011","7","20"
"14011","2011","7","20"
"14036","2011","7","20"
"12206","2011","7","20"
"10523","2011","7","20"
"14009","2011","7","20"
"11718","2011","7","19"
"14423","2011","7","19"
"11366","2011","7","19"
"12992","2011","7","19"
"14432","2011","7","19"
"13350","2011","7","19"
"12946","2011","7","19"
"14750","2011","7","19"
"12143","2011","7","19"
"14464","2011","7","19"
"10913","2011","7","19"
"12134","2011","7","19"
"10921","2011","7","19"
"12083","2011","7","19"
"14882","2011","7","19"
"13865","2011","7","19"
"14471","2011","7","19"
"13082","2011","7","19"
"14489","2011","7","19"
"12025","2011","7","19"
"14070","2011","7","19"
"11433","2011","7","19"
"14611","2011","7","19"
"12090","2011","7","18"
"10282","2011","7","18"
"12832","2011","7","18"
"14779","2011","7","18"
"12053","2011","7","18"
"14551","2011","7","18"
"12106","2011","7","18"
"12754","2011","7","18"
"10970","2011","7","18"
"14211","2011","7","18"
"12962","2011","7","18"
"14208","2011","7","18"
"12051","2011","7","18"
"12484","2011","7","18"
"14505","2011","7","18"
"14172","2011","7","18"
"11557","2011","7","18"
"11579","2011","7","18"
"14212","2011","7","18"
"10923","2011","7","18"
"12122","2011","7","18"
"14132","2011","7","18"
"11724","2011","7","18"
"11363","2011","7","17"
"13060","2011","7","17"
"10507","2011","7","17"
"13904","2011","7","17"
"12446","2011","7","17"
"12518","2011","7","17"
"14837","2011","7","17"
"13849","2011","7","17"
"12816","2011","7","17"
"12520","2011","7","17"
"11935","2011","7","17"
"11239","2011","7","17"
"12443","2011","7","17"
"14727","2011","7","17"
"11514","2011","7","17"
"12721","2011","7","17"
"10998","2011","7","17"
"13118","2011","7","17"
"10595","2011","7","17"
"13030","2011","7","17"
"14487","2011","7","16"
"12027","2011","7","16"
"13743","2011","7","16"
"13637","2011","7","16"
"12487","2011","7","16"
"10470","2011","7","16"
"11797","2011","7","16"
"12170","2011","7","16"
"14111","2011","7","16"
